"Year","Sector","Month","Sex","C_Length"
2011.00,"Sector_1",2,"F",115.30
2011.00,"Sector_1",2,"F",112.80
2011.00,"Sector_1",2,"F",104.00
2011.00,"Sector_1",2,"F",117.50
2011.00,"Sector_1",2,"F",113.40
2011.00,"Sector_1",2,"F",111.70
2011.00,"Sector_1",2,"F",107.00
2011.00,"Sector_1",2,"F",107.50
2011.00,"Sector_1",2,"F",106.40
2011.00,"Sector_1",2,"F",112.10
2011.00,"Sector_1",2,"F",101.50
2011.00,"Sector_1",2,"F",112.30
2011.00,"Sector_1",2,"F",119.50
2011.00,"Sector_1",2,"F",116.30
2011.00,"Sector_1",2,"F",99.00
2011.00,"Sector_1",2,"F",109.00
2011.00,"Sector_1",2,"F",111.50
2011.00,"Sector_1",2,"F",107.80
2011.00,"Sector_1",2,"F",102.20
2011.00,"Sector_1",2,"F",100.80
2011.00,"Sector_1",10,"O",90.10
2011.00,"Sector_1",10,"O",96.70
2011.00,"Sector_1",10,"O",105.10
2011.00,"Sector_1",10,"O",102.20
2011.00,"Sector_1",10,"F",105.10
2011.00,"Sector_1",10,"O",103.10
2011.00,"Sector_1",10,"F",100.30
2011.00,"Sector_1",10,"O",101.70
2011.00,"Sector_1",10,"O",107.10
2011.00,"Sector_1",10,"F",102.70
2011.00,"Sector_1",10,"O",92.40
2011.00,"Sector_1",10,"F",109.20
2011.00,"Sector_1",10,"O",106.90
2011.00,"Sector_1",10,"O",98.70
2011.00,"Sector_1",10,"O",91.20
2011.00,"Sector_1",10,"O",96.20
2011.00,"Sector_1",10,"F",120.40
2011.00,"Sector_1",10,"O",83.10
2011.00,"Sector_1",10,"O",103.70
2011.00,"Sector_1",10,"O",84.10
2011.00,"Sector_1",11,"O",108.60
2011.00,"Sector_1",11,"F",98.70
2011.00,"Sector_1",11,"F",102.40
2011.00,"Sector_1",11,"O",103.00
2011.00,"Sector_1",11,"O",105.60
2011.00,"Sector_1",11,"F",118.00
2011.00,"Sector_1",11,"F",116.80
2011.00,"Sector_1",11,"F",122.00
2011.00,"Sector_1",11,"O",113.80
2011.00,"Sector_1",11,"O",105.70
2011.00,"Sector_1",11,"F",135.50
2011.00,"Sector_1",11,"F",121.00
2011.00,"Sector_1",11,"F",117.30
2011.00,"Sector_1",11,"F",118.70
2011.00,"Sector_1",11,"F",135.50
2011.00,"Sector_1",11,"F",117.00
2011.00,"Sector_1",11,"F",113.70
2011.00,"Sector_1",11,"O",112.70
2011.00,"Sector_1",11,"F",126.60
2011.00,"Sector_1",11,"O",100.70
2011.00,"Sector_1",11,"O",110.00
2011.00,"Sector_1",11,"O",97.60
2011.00,"Sector_1",11,"O",105.50
2011.00,"Sector_1",11,"O",109.40
2011.00,"Sector_1",11,"O",95.00
2011.00,"Sector_1",11,"O",98.00
2011.00,"Sector_1",11,"O",106.50
2011.00,"Sector_1",11,"F",97.10
2011.00,"Sector_1",11,"O",105.60
2011.00,"Sector_1",11,"O",104.40
2011.00,"Sector_1",11,"O",100.00
2011.00,"Sector_1",11,"O",102.10
2011.00,"Sector_1",11,"O",104.40
2011.00,"Sector_1",11,"O",106.70
2011.00,"Sector_1",11,"O",108.60
2011.00,"Sector_1",11,"F",116.50
2011.00,"Sector_1",11,"F",113.50
2011.00,"Sector_1",11,"F",111.60
2011.00,"Sector_1",11,"O",107.00
2011.00,"Sector_1",11,"F",114.40
2011.00,"Sector_1",11,"F",129.00
2011.00,"Sector_1",11,"F",122.50
2011.00,"Sector_1",11,"F",115.10
2011.00,"Sector_1",11,"F",106.90
2011.00,"Sector_1",11,"F",95.50
2011.00,"Sector_1",11,"F",114.00
2011.00,"Sector_1",11,"F",121.40
2011.00,"Sector_1",11,"F",120.50
2011.00,"Sector_1",11,"F",125.30
2011.00,"Sector_1",11,"F",120.00
2011.00,"Sector_1",12,"F",112.40
2011.00,"Sector_1",12,"F",108.50
2011.00,"Sector_1",12,"F",110.20
2011.00,"Sector_1",12,"F",114.30
2011.00,"Sector_1",12,"O",96.70
2011.00,"Sector_1",12,"F",112.50
2011.00,"Sector_1",12,"F",109.90
2011.00,"Sector_1",12,"O",103.30
2011.00,"Sector_1",12,"F",105.20
2011.00,"Sector_1",12,"F",99.30
2011.00,"Sector_1",12,"F",93.20
2011.00,"Sector_1",12,"O",83.20
2011.00,"Sector_1",12,"O",98.10
2011.00,"Sector_1",12,"O",95.70
2011.00,"Sector_1",12,"F",108.10
2011.00,"Sector_1",12,"F",110.30
2011.00,"Sector_1",12,"O",98.10
2011.00,"Sector_1",12,"O",93.90
2011.00,"Sector_1",12,"F",107.40
2011.00,"Sector_1",12,"F",103.60
2011.00,"Sector_1",12,"F",106.80
2011.00,"Sector_1",12,"F",99.50
2011.00,"Sector_1",12,"F",106.50
2011.00,"Sector_1",12,"F",99.50
2011.00,"Sector_1",12,"F",103.10
2011.00,"Sector_1",12,"F",101.20
2011.00,"Sector_1",12,"F",105.60
2011.00,"Sector_1",12,"F",104.10
2011.00,"Sector_1",12,"F",99.70
2011.00,"Sector_1",12,"F",116.20
2011.00,"Sector_1",12,"F",114.10
2011.00,"Sector_1",12,"F",105.30
2011.00,"Sector_1",12,"F",110.10
2011.00,"Sector_1",12,"F",118.30
2011.00,"Sector_1",12,"F",100.20
2011.00,"Sector_1",12,"F",98.10
2011.00,"Sector_1",12,"O",106.60
2011.00,"Sector_1",12,"F",99.30
2011.00,"Sector_1",12,"F",93.10
2011.00,"Sector_1",12,"F",110.10
2011.00,"Sector_1",12,"F",108.50
2011.00,"Sector_1",12,"F",99.80
2011.00,"Sector_1",12,"F",105.60
2011.00,"Sector_1",12,"F",103.10
2011.00,"Sector_1",12,"F",116.60
2011.00,"Sector_1",12,"F",108.90
2011.00,"Sector_1",12,"F",110.30
2011.00,"Sector_1",12,"F",100.10
2011.00,"Sector_1",12,"F",96.80
2011.00,"Sector_1",12,"F",95.20
2011.00,"Sector_1",12,"F",94.70
2011.00,"Sector_1",12,"F",104.10
2011.00,"Sector_1",12,"F",109.70
2011.00,"Sector_1",12,"F",97.50
2011.00,"Sector_1",12,"F",90.30
2011.00,"Sector_1",12,"F",110.80
2011.00,"Sector_1",12,"F",104.50
2011.00,"Sector_1",12,"F",110.50
2011.00,"Sector_1",12,"O",99.70
2011.00,"Sector_1",12,"F",103.50
2011.00,"Sector_1",12,"F",113.70
2011.00,"Sector_1",12,"F",128.20
2011.00,"Sector_1",12,"F",140.50
2011.00,"Sector_1",12,"F",101.60
2011.00,"Sector_1",12,"F",104.20
2011.00,"Sector_1",12,"F",104.60
2011.00,"Sector_1",12,"F",129.70
2011.00,"Sector_1",12,"F",100.60
2011.00,"Sector_1",12,"F",118.90
2011.00,"Sector_1",12,"F",97.10
2011.00,"Sector_1",12,"F",100.30
2011.00,"Sector_1",12,"F",141.20
2011.00,"Sector_1",12,"F",122.10
2011.00,"Sector_1",12,"F",105.10
2011.00,"Sector_1",12,"O",109.50
2011.00,"Sector_1",12,"F",100.10
2011.00,"Sector_1",12,"F",108.60
2011.00,"Sector_1",12,"F",84.80
2011.00,"Sector_1",12,"O",102.50
2011.00,"Sector_1",12,"F",95.10
2011.00,"Sector_1",12,"F",71.20
2011.00,"Sector_1",12,"F",100.10
2011.00,"Sector_1",12,"F",112.40
2011.00,"Sector_1",12,"F",82.70
2011.00,"Sector_1",12,"F",91.50
2011.00,"Sector_1",12,"O",82.70
2011.00,"Sector_1",12,"F",110.20
2011.00,"Sector_1",12,"O",89.20
2011.00,"Sector_1",12,"O",109.20
2011.00,"Sector_1",12,"F",90.70
2011.00,"Sector_1",12,"O",88.90
2011.00,"Sector_1",12,"O",94.60
2011.00,"Sector_1",12,"O",87.70
2011.00,"Sector_1",12,"F",97.10
2011.00,"Sector_1",12,"F",96.40
2011.00,"Sector_1",12,"F",93.10
2011.00,"Sector_1",12,"F",100.20
2011.00,"Sector_1",12,"F",93.40
2011.00,"Sector_1",12,"O",90.20
2011.00,"Sector_1",12,"O",77.30
2011.00,"Sector_1",12,"F",98.70
2011.00,"Sector_1",12,"F",91.90
2011.00,"Sector_1",12,"O",94.30
2011.00,"Sector_1",12,"F",102.20
2011.00,"Sector_1",12,"O",88.80
2011.00,"Sector_1",12,"O",84.50
2011.00,"Sector_1",12,"F",108.10
2011.00,"Sector_1",12,"F",112.30
2011.00,"Sector_1",12,"F",99.40
2011.00,"Sector_1",12,"O",87.80
2011.00,"Sector_1",12,"F",84.10
2011.00,"Sector_1",12,"F",95.50
2011.00,"Sector_1",12,"F",101.50
2011.00,"Sector_1",12,"F",84.70
2011.00,"Sector_1",12,"F",118.30
2011.00,"Sector_1",12,"F",112.80
2011.00,"Sector_1",12,"O",92.70
2011.00,"Sector_1",12,"O",97.60
2011.00,"Sector_1",12,"F",94.50
2011.00,"Sector_1",12,"F",116.10
2011.00,"Sector_1",12,"F",99.70
2011.00,"Sector_1",12,"O",103.10
2011.00,"Sector_1",12,"F",110.30
2011.00,"Sector_1",12,"F",100.40
2011.00,"Sector_1",12,"F",95.50
2011.00,"Sector_1",12,"F",97.20
2011.00,"Sector_1",12,"F",100.70
2011.00,"Sector_1",12,"F",114.30
2011.00,"Sector_1",12,"F",109.10
2011.00,"Sector_1",12,"F",109.30
2011.00,"Sector_1",12,"F",99.10
2011.00,"Sector_1",12,"F",100.20
2011.00,"Sector_1",12,"O",97.40
2011.00,"Sector_1",12,"O",96.50
2011.00,"Sector_1",12,"F",109.20
2011.00,"Sector_1",12,"F",111.30
2011.00,"Sector_1",12,"F",101.40
2011.00,"Sector_1",12,"F",101.20
2011.00,"Sector_1",12,"F",116.70
2011.00,"Sector_1",12,"F",95.50
2011.00,"Sector_1",12,"F",95.40
2011.00,"Sector_1",12,"F",99.10
2011.00,"Sector_1",12,"F",95.40
2011.00,"Sector_1",12,"F",101.60
2011.00,"Sector_1",12,"F",111.80
2011.00,"Sector_1",12,"F",123.70
2011.00,"Sector_1",12,"O",92.60
2011.00,"Sector_1",12,"F",102.70
2011.00,"Sector_1",12,"F",108.10
2011.00,"Sector_1",12,"F",91.10
2011.00,"Sector_1",12,"O",88.50
2011.00,"Sector_1",12,"O",100.50
2011.00,"Sector_1",12,"F",112.70
2011.00,"Sector_1",12,"F",98.50
2011.00,"Sector_1",12,"F",102.80
2011.00,"Sector_1",12,"F",104.30
2011.00,"Sector_1",12,"F",93.10
2011.00,"Sector_1",12,"F",104.10
2011.00,"Sector_1",12,"F",94.70
2011.00,"Sector_1",12,"F",94.60
2011.00,"Sector_1",12,"F",101.80
2011.00,"Sector_1",12,"F",112.20
2011.00,"Sector_1",12,"F",108.30
2011.00,"Sector_1",12,"F",99.60
2011.00,"Sector_1",12,"F",101.40
2011.00,"Sector_1",12,"F",115.30
2011.00,"Sector_1",12,"F",109.60
2011.00,"Sector_1",12,"F",103.10
2011.00,"Sector_1",12,"F",111.60
2011.00,"Sector_1",12,"F",112.40
2011.00,"Sector_1",12,"O",105.30
2011.00,"Sector_1",12,"F",106.00
2011.00,"Sector_1",12,"F",101.00
2011.00,"Sector_1",12,"F",109.50
2011.00,"Sector_1",12,"F",108.10
2011.00,"Sector_1",12,"F",118.00
2011.00,"Sector_1",12,"F",118.70
2011.00,"Sector_1",12,"F",107.50
2011.00,"Sector_1",12,"F",108.00
2011.00,"Sector_1",12,"F",109.10
2011.00,"Sector_1",12,"F",109.60
2011.00,"Sector_1",12,"F",114.00
2011.00,"Sector_1",12,"F",119.00
2011.00,"Sector_1",12,"F",117.50
2011.00,"Sector_1",12,"F",119.80
2011.00,"Sector_1",12,"F",98.30
2011.00,"Sector_1",12,"F",110.30
2011.00,"Sector_1",12,"F",117.00
2011.00,"Sector_1",12,"F",116.50
2011.00,"Sector_1",12,"F",97.00
2011.00,"Sector_1",12,"F",103.10
2011.00,"Sector_1",12,"F",109.00
2011.00,"Sector_1",12,"F",103.50
2011.00,"Sector_1",12,"F",109.90
2011.00,"Sector_1",12,"F",121.00
2011.00,"Sector_1",12,"F",119.50
2011.00,"Sector_1",12,"F",114.40
2011.00,"Sector_1",12,"F",106.90
2011.00,"Sector_1",12,"F",105.00
2011.00,"Sector_1",12,"F",101.80
2011.00,"Sector_1",12,"F",151.10
2011.00,"Sector_1",12,"F",116.40
2011.00,"Sector_1",12,"F",122.00
2011.00,"Sector_1",12,"F",118.60
2011.00,"Sector_1",12,"F",111.00
2011.00,"Sector_1",12,"O",109.80
2011.00,"Sector_1",12,"F",106.10
2011.00,"Sector_1",12,"F",116.00
2011.00,"Sector_1",12,"F",118.20
2011.00,"Sector_1",12,"F",119.50
2011.00,"Sector_1",12,"F",115.00
2011.00,"Sector_1",12,"F",123.30
2011.00,"Sector_1",12,"F",114.00
2011.00,"Sector_1",12,"F",115.30
2011.00,"Sector_1",12,"F",117.00
2011.00,"Sector_1",12,"F",115.50
2011.00,"Sector_1",12,"F",108.50
2011.00,"Sector_1",12,"O",124.00
2011.00,"Sector_1",12,"F",108.80
2011.00,"Sector_1",12,"F",112.50
2011.00,"Sector_1",12,"F",115.00
2011.00,"Sector_1",12,"F",114.10
2011.00,"Sector_1",12,"F",101.00
2011.00,"Sector_1",12,"F",101.30
2011.00,"Sector_1",12,"F",98.60
2011.00,"Sector_1",12,"F",101.10
2011.00,"Sector_1",12,"F",118.00
2011.00,"Sector_1",12,"F",105.50
2011.00,"Sector_1",12,"F",114.00
2011.00,"Sector_1",12,"O",105.40
2011.00,"Sector_1",12,"O",113.20
2011.00,"Sector_1",12,"F",108.20
2011.00,"Sector_1",12,"F",111.40
2011.00,"Sector_1",12,"F",113.80
2011.00,"Sector_1",12,"O",116.00
2011.00,"Sector_1",12,"O",135.60
2011.00,"Sector_1",12,"O",113.00
2011.00,"Sector_1",12,"F",109.00
2011.00,"Sector_1",12,"F",104.50
2011.00,"Sector_1",12,"F",100.40
2011.00,"Sector_1",12,"F",100.00
2011.00,"Sector_1",12,"O",107.50
2011.00,"Sector_1",12,"F",103.00
2011.00,"Sector_1",12,"F",96.20
2011.00,"Sector_1",12,"F",118.00
2011.00,"Sector_1",12,"F",104.00
2011.00,"Sector_1",12,"F",108.00
2011.00,"Sector_1",12,"O",107.90
2011.00,"Sector_1",12,"O",113.40
2011.00,"Sector_1",12,"F",121.20
2011.00,"Sector_1",12,"F",122.10
2011.00,"Sector_1",12,"F",113.00
2011.00,"Sector_1",12,"O",114.60
2011.00,"Sector_1",12,"O",97.00
2011.00,"Sector_1",12,"F",109.00
2011.00,"Sector_1",12,"O",117.20
2011.00,"Sector_1",12,"O",111.40
2011.00,"Sector_1",12,"F",118.00
2011.00,"Sector_1",12,"F",112.70
2011.00,"Sector_1",12,"F",111.20
2011.00,"Sector_1",12,"F",95.50
2011.00,"Sector_1",12,"F",106.00
2011.00,"Sector_1",12,"O",109.50
2011.00,"Sector_1",12,"F",102.30
2011.00,"Sector_1",12,"F",99.00
2011.00,"Sector_1",12,"F",110.30
2011.00,"Sector_1",12,"F",102.70
2011.00,"Sector_1",12,"O",94.90
2011.00,"Sector_1",12,"O",100.00
2011.00,"Sector_1",12,"F",124.50
2011.00,"Sector_1",12,"F",98.80
2011.00,"Sector_1",12,"F",104.80
2011.00,"Sector_1",12,"O",104.70
2011.00,"Sector_1",12,"F",129.30
2011.00,"Sector_1",12,"F",118.90
2011.00,"Sector_1",12,"F",103.20
2011.00,"Sector_1",12,"F",106.10
2011.00,"Sector_1",12,"O",108.00
2011.00,"Sector_1",12,"O",101.90
2011.00,"Sector_1",12,"O",116.00
2011.00,"Sector_1",12,"F",111.00
2011.00,"Sector_1",12,"O",115.50
2011.00,"Sector_1",12,"F",119.00
2011.00,"Sector_1",12,"O",132.30
2011.00,"Sector_1",12,"F",108.30
2011.00,"Sector_1",12,"F",113.40
2011.00,"Sector_1",12,"O",114.70
2011.00,"Sector_1",12,"F",124.50
2011.00,"Sector_1",12,"F",125.30
2011.00,"Sector_1",12,"F",119.30
2011.00,"Sector_1",12,"O",106.10
2011.00,"Sector_1",12,"O",106.70
2011.00,"Sector_1",12,"F",119.00
2011.00,"Sector_1",12,"F",102.00
2011.00,"Sector_1",12,"F",109.30
2011.00,"Sector_1",12,"F",108.40
2011.00,"Sector_1",12,"F",104.20
2011.00,"Sector_1",12,"F",107.70
2011.00,"Sector_1",12,"O",112.50
2011.00,"Sector_1",12,"F",113.40
2011.00,"Sector_1",12,"O",108.50
2011.00,"Sector_1",12,"F",102.50
2011.00,"Sector_1",12,"F",112.10
2011.00,"Sector_1",12,"F",112.80
2011.00,"Sector_1",12,"O",108.60
2011.00,"Sector_1",12,"O",109.00
2011.00,"Sector_1",12,"O",113.90
2011.00,"Sector_1",12,"F",111.50
2011.00,"Sector_1",12,"O",105.80
2011.00,"Sector_1",12,"F",116.00
2011.00,"Sector_1",12,"F",120.00
2011.00,"Sector_1",12,"F",114.00
2011.00,"Sector_1",12,"F",111.00
2011.00,"Sector_1",12,"O",103.00
2011.00,"Sector_1",12,"O",108.00
2011.00,"Sector_1",12,"F",119.70
2011.00,"Sector_1",12,"F",116.10
2011.00,"Sector_1",12,"F",127.00
2011.00,"Sector_1",12,"F",101.20
2011.00,"Sector_1",12,"F",121.30
2011.00,"Sector_1",12,"F",105.00
2011.00,"Sector_1",12,"O",108.00
2011.00,"Sector_1",12,"F",111.60
2011.00,"Sector_1",12,"F",135.20
2011.00,"Sector_1",12,"F",103.30
2011.00,"Sector_1",12,"F",115.40
2011.00,"Sector_1",12,"F",90.30
2011.00,"Sector_1",12,"F",118.60
2011.00,"Sector_1",12,"F",124.70
2011.00,"Sector_1",12,"F",116.60
2011.00,"Sector_1",12,"F",121.50
2011.00,"Sector_1",12,"O",102.80
2011.00,"Sector_1",12,"F",110.80
2011.00,"Sector_1",12,"O",118.30
2011.00,"Sector_1",12,"F",111.70
2011.00,"Sector_1",12,"F",112.50
2011.00,"Sector_1",12,"F",112.00
2011.00,"Sector_1",12,"F",116.20
2011.00,"Sector_1",12,"F",122.30
2011.00,"Sector_1",12,"F",100.00
2011.00,"Sector_1",12,"F",102.30
2011.00,"Sector_1",12,"O",103.50
2011.00,"Sector_1",12,"F",117.00
2011.00,"Sector_1",12,"F",108.00
2011.00,"Sector_1",12,"F",109.00
2011.00,"Sector_1",12,"O",108.50
2011.00,"Sector_1",12,"F",98.40
2011.00,"Sector_1",12,"F",114.00
2011.00,"Sector_1",12,"F",99.80
2011.00,"Sector_1",12,"F",96.90
2011.00,"Sector_1",12,"F",106.30
2011.00,"Sector_1",12,"F",104.00
2011.00,"Sector_1",12,"F",108.40
2011.00,"Sector_1",12,"F",107.60
2011.00,"Sector_1",12,"F",124.10
2011.00,"Sector_1",12,"F",116.40
2011.00,"Sector_1",12,"F",102.60
2011.00,"Sector_1",12,"F",98.60
2011.00,"Sector_1",12,"O",112.40
2011.00,"Sector_1",12,"F",116.90
2011.00,"Sector_1",12,"F",108.00
2011.00,"Sector_1",12,"O",109.40
2011.00,"Sector_1",12,"F",107.20
2011.00,"Sector_1",12,"F",109.70
2011.00,"Sector_1",12,"O",105.30
2011.00,"Sector_1",12,"O",108.00
2011.00,"Sector_1",12,"O",117.80
2011.00,"Sector_1",12,"F",121.10
2011.00,"Sector_1",2,"F",106.70
2011.00,"Sector_1",2,"F",100.60
2011.00,"Sector_1",2,"F",94.10
2011.00,"Sector_1",2,"F",103.60
2011.00,"Sector_1",2,"F",97.50
2011.00,"Sector_1",2,"F",95.70
2011.00,"Sector_1",2,"F",109.20
2011.00,"Sector_1",2,"F",104.20
2011.00,"Sector_1",2,"F",106.30
2011.00,"Sector_1",2,"F",107.10
2011.00,"Sector_1",2,"F",106.50
2011.00,"Sector_1",2,"F",100.60
2011.00,"Sector_1",2,"F",99.40
2011.00,"Sector_1",2,"F",114.20
2011.00,"Sector_1",2,"F",108.40
2011.00,"Sector_1",2,"F",108.30
2011.00,"Sector_1",2,"F",110.20
2011.00,"Sector_1",2,"F",103.90
2011.00,"Sector_1",2,"F",106.20
2011.00,"Sector_1",2,"F",95.30
2011.00,"Sector_1",2,"F",94.50
2011.00,"Sector_1",2,"F",94.80
2011.00,"Sector_1",2,"F",99.80
2011.00,"Sector_1",2,"F",106.50
2011.00,"Sector_1",2,"F",110.60
2011.00,"Sector_1",2,"F",110.30
2011.00,"Sector_1",2,"F",111.40
2011.00,"Sector_1",2,"F",106.40
2011.00,"Sector_1",2,"F",105.50
2011.00,"Sector_1",2,"F",103.60
2011.00,"Sector_1",2,"F",101.30
2011.00,"Sector_1",2,"F",105.20
2011.00,"Sector_1",2,"F",112.30
2011.00,"Sector_1",2,"F",111.40
2011.00,"Sector_1",2,"F",101.50
2011.00,"Sector_1",2,"O",96.30
2011.00,"Sector_1",2,"F",93.70
2011.00,"Sector_1",2,"F",88.60
2011.00,"Sector_1",2,"F",96.20
2011.00,"Sector_1",2,"F",105.60
2011.00,"Sector_1",2,"F",98.70
2011.00,"Sector_1",2,"F",88.10
2011.00,"Sector_1",2,"F",95.60
2011.00,"Sector_1",2,"F",105.10
2011.00,"Sector_1",2,"F",105.70
2011.00,"Sector_1",2,"F",105.50
2011.00,"Sector_1",2,"F",101.40
2011.00,"Sector_1",2,"F",96.30
2011.00,"Sector_1",2,"F",93.70
2011.00,"Sector_1",2,"F",94.30
2011.00,"Sector_1",2,"F",106.20
2011.00,"Sector_1",2,"F",99.40
2011.00,"Sector_1",2,"F",109.90
2011.00,"Sector_1",2,"F",115.60
2011.00,"Sector_1",2,"F",112.80
2011.00,"Sector_1",2,"F",90.80
2011.00,"Sector_1",2,"F",105.30
2011.00,"Sector_1",2,"F",93.70
2011.00,"Sector_1",2,"F",94.10
2011.00,"Sector_1",2,"O",105.60
2011.00,"Sector_1",2,"F",102.40
2011.00,"Sector_1",2,"F",102.60
2011.00,"Sector_1",2,"F",100.40
2011.00,"Sector_1",2,"F",99.80
2011.00,"Sector_1",2,"F",100.50
2011.00,"Sector_1",2,"F",104.40
2011.00,"Sector_1",2,"F",96.60
2011.00,"Sector_1",2,"F",113.60
2011.00,"Sector_1",2,"F",108.70
2011.00,"Sector_1",2,"F",94.30
2011.00,"Sector_1",2,"F",100.40
2011.00,"Sector_1",2,"F",105.60
2011.00,"Sector_1",2,"F",119.80
2011.00,"Sector_1",2,"F",108.10
2011.00,"Sector_1",2,"F",97.10
2011.00,"Sector_1",2,"F",104.10
2011.00,"Sector_1",2,"F",106.40
2011.00,"Sector_1",2,"F",96.60
2011.00,"Sector_1",2,"F",105.20
2011.00,"Sector_1",2,"F",121.20
2011.00,"Sector_1",2,"F",103.40
2011.00,"Sector_1",2,"F",92.50
2011.00,"Sector_1",2,"F",105.40
2011.00,"Sector_1",2,"F",91.70
2011.00,"Sector_1",2,"F",103.70
2011.00,"Sector_1",2,"F",95.40
2011.00,"Sector_1",2,"F",103.50
2011.00,"Sector_1",2,"F",114.60
2011.00,"Sector_1",2,"F",108.10
2011.00,"Sector_1",2,"F",105.20
2011.00,"Sector_1",2,"F",109.50
2011.00,"Sector_1",2,"F",112.10
2011.00,"Sector_1",2,"F",110.60
2011.00,"Sector_1",2,"F",98.30
2011.00,"Sector_1",2,"F",91.50
2011.00,"Sector_1",2,"F",96.40
2011.00,"Sector_1",2,"O",100.60
2011.00,"Sector_1",2,"F",106.70
2011.00,"Sector_1",2,"F",99.10
2011.00,"Sector_1",2,"F",101.20
2011.00,"Sector_1",2,"F",90.20
2011.00,"Sector_1",2,"F",97.10
2011.00,"Sector_1",2,"F",98.40
2011.00,"Sector_1",2,"F",96.90
2011.00,"Sector_1",2,"F",103.40
2011.00,"Sector_1",2,"F",104.10
2011.00,"Sector_1",2,"F",93.60
2011.00,"Sector_1",2,"F",88.20
2011.00,"Sector_1",2,"F",93.50
2011.00,"Sector_1",2,"O",119.10
2011.00,"Sector_1",2,"F",106.20
2011.00,"Sector_1",2,"F",106.40
2011.00,"Sector_1",2,"F",102.60
2011.00,"Sector_1",2,"F",102.30
2011.00,"Sector_1",2,"F",103.40
2011.00,"Sector_1",2,"F",102.50
2011.00,"Sector_1",2,"F",101.70
2011.00,"Sector_1",2,"O",86.30
2011.00,"Sector_1",2,"F",109.10
2011.00,"Sector_1",2,"F",111.60
2011.00,"Sector_1",2,"F",103.50
2011.00,"Sector_1",2,"F",89.20
2011.00,"Sector_1",2,"F",92.60
2011.00,"Sector_1",2,"F",103.50
2011.00,"Sector_1",2,"F",94.20
2011.00,"Sector_1",2,"F",104.50
2011.00,"Sector_1",2,"F",97.60
2011.00,"Sector_1",2,"F",89.70
2011.00,"Sector_1",2,"F",95.10
2011.00,"Sector_1",2,"F",85.20
2011.00,"Sector_1",2,"F",111.40
2011.00,"Sector_1",2,"F",100.30
2011.00,"Sector_1",2,"F",101.40
2011.00,"Sector_1",2,"F",87.40
2011.00,"Sector_1",2,"F",100.20
2011.00,"Sector_1",2,"F",107.50
2011.00,"Sector_1",2,"F",104.20
2011.00,"Sector_1",2,"F",102.50
2011.00,"Sector_1",2,"F",100.70
2011.00,"Sector_1",2,"F",117.50
2011.00,"Sector_1",2,"F",115.60
2011.00,"Sector_1",2,"F",108.70
2011.00,"Sector_1",2,"F",103.40
2011.00,"Sector_1",2,"F",94.50
2011.00,"Sector_1",2,"F",105.80
2011.00,"Sector_1",2,"F",99.70
2011.00,"Sector_1",2,"F",105.70
2011.00,"Sector_1",2,"F",90.80
2011.00,"Sector_1",2,"F",96.10
2011.00,"Sector_1",2,"F",109.70
2011.00,"Sector_1",2,"F",95.20
2011.00,"Sector_1",2,"F",95.10
2011.00,"Sector_1",2,"F",100.50
2011.00,"Sector_1",2,"F",99.50
2011.00,"Sector_1",2,"F",106.40
2011.00,"Sector_1",2,"F",105.80
2011.00,"Sector_1",2,"F",109.10
2011.00,"Sector_1",2,"F",96.70
2011.00,"Sector_1",2,"F",98.80
2011.00,"Sector_1",2,"F",91.40
2011.00,"Sector_1",2,"F",102.50
2011.00,"Sector_1",2,"F",92.20
2011.00,"Sector_1",2,"F",94.60
2011.00,"Sector_1",2,"F",101.60
2011.00,"Sector_1",2,"F",98.20
2011.00,"Sector_1",2,"F",100.70
2011.00,"Sector_1",2,"F",113.20
2011.00,"Sector_1",2,"F",105.70
2011.00,"Sector_1",2,"F",91.60
2011.00,"Sector_1",2,"F",101.10
2011.00,"Sector_1",2,"F",96.10
2011.00,"Sector_1",2,"F",103.70
2011.00,"Sector_1",2,"F",106.40
2011.00,"Sector_1",2,"F",104.50
2011.00,"Sector_1",2,"F",94.10
2011.00,"Sector_1",2,"F",92.60
2011.00,"Sector_1",2,"F",97.30
2011.00,"Sector_1",2,"F",102.10
2011.00,"Sector_1",2,"F",104.90
2011.00,"Sector_1",2,"F",102.30
2011.00,"Sector_1",2,"F",92.50
2011.00,"Sector_1",2,"F",95.70
2011.00,"Sector_1",2,"F",104.80
2011.00,"Sector_1",2,"F",90.10
2011.00,"Sector_1",2,"F",95.20
2011.00,"Sector_1",2,"F",90.50
2011.00,"Sector_1",2,"F",86.60
2011.00,"Sector_1",2,"F",105.10
2011.00,"Sector_1",2,"F",92.50
2011.00,"Sector_1",2,"F",87.30
2011.00,"Sector_1",2,"F",112.10
2011.00,"Sector_1",2,"F",108.40
2011.00,"Sector_1",2,"F",113.50
2011.00,"Sector_1",2,"F",98.60
2011.00,"Sector_1",2,"F",79.40
2011.00,"Sector_1",2,"F",98.90
2011.00,"Sector_1",2,"F",102.40
2011.00,"Sector_1",2,"F",101.80
2011.00,"Sector_1",2,"F",99.10
2011.00,"Sector_1",2,"F",113.40
2011.00,"Sector_1",2,"F",102.30
2011.00,"Sector_1",2,"F",86.90
2011.00,"Sector_1",2,"F",91.60
2011.00,"Sector_1",2,"F",94.60
2011.00,"Sector_1",2,"F",98.20
2011.00,"Sector_1",2,"F",89.70
2011.00,"Sector_1",2,"F",92.90
